RMS,Peak_Amplitude,Num_Peaks,ZCR,Amplitude_Range,Spread_Ratio,IQR_Ratio,Spectral_Centroid_Hz,Low_Band_Ratio,High_Band_Ratio,Env_RMS,Env_Peak,Mean_Interval,Std_Interval,Waveform_Skew,Waveform_Kurt,Top1_Bin_Energy,Top1_Bin_Center,Top2_Bin_Energy,Top2_Bin_Center,Top3_Bin_Energy,Top3_Bin_Center,Top4_Bin_Energy,Top4_Bin_Center,Top5_Bin_Energy,Top5_Bin_Center,Top6_Bin_Energy,Top6_Bin_Center,Top7_Bin_Energy,Top7_Bin_Center,Top8_Bin_Energy,Top8_Bin_Center,Top9_Bin_Energy,Top9_Bin_Center,Top10_Bin_Energy,Top10_Bin_Center,Label
2568.6151380757105,2909.0,423,4362.241494329553,1100.0,0.4282528556120655,0.0023355391202802647,1397.1704887339256,0.4526431563570329,0.547356843642967,2568.6542914167903,2924.547158823517,0.007038388625592418,0.006454789563103237,-22.92577973146852,1003.5554007264409,21813098625.58993,50,11422781953.355387,750,9498383945.182531,650,8851625445.10614,850,6587193233.9996395,950,5386475334.339674,550,4851950195.608452,250,4655201110.4564085,1050,3791120730.0226607,150,3316998572.1851964,450,1
2568.2252600110496,2855.0,450,4463.195810959543,855.0,0.33291778346100687,0.0019470404984423676,1576.5436310999075,0.41037511092412005,0.58962488907588,2568.248872204701,2858.820623499616,0.006639198218262806,0.005459306863367869,-18.962558313529303,857.616912824204,8690379008.758036,50,7034333109.756752,750,6039055567.599877,650,5595586261.563388,850,4084125752.59412,550,3806473509.7030134,250,3186305502.5722804,950,2465035318.0944524,450,2222658415.933729,1050,2022810132.0202749,150,1
2568.59213591943,2889.0,444,4366.9112741827885,1034.0,0.4025604131118829,0.0023355391202802647,1454.0301513237303,0.4457279970449742,0.5542720029550259,2568.6256987808424,2895.446454780984,0.006761173814898419,0.005870474038722451,-22.04982365937037,975.9199459487271,16790082155.104864,50,9695566296.491413,750,8569160565.6040535,650,8152696242.315856,850,5113697379.820705,550,4759842743.697252,250,4547869809.185313,950,3463572199.6975536,1050,3156248106.438081,150,3131052568.079407,450,1
2568.871566701819,2854.0,451,4362.951103995731,879.0,0.3421770142942138,0.0023355391202802647,1575.3265677653942,0.40799772540002077,0.5920022745999792,2568.8972916359508,2865.4293714883233,0.006621999999999999,0.006006313752118587,-19.384011745653112,868.6923610054853,9792316431.732464,50,7303382660.529144,750,6691698259.304914,850,6630435382.621873,650,4191257275.2220516,550,3851210958.121678,250,3284365607.106095,950,2625804126.418707,450,2387258087.9859657,1050,2266956255.136437,150,1
2568.6403988001694,2901.0,467,4453.935733591377,1093.0,0.4255231638960604,0.0023355391202802647,1426.0574507429724,0.46998021607005674,0.5300197839299432,2568.677974133646,2912.215177999618,0.006374678111587983,0.005623330692067958,-23.06511081111135,1019.0318036441035,20725283826.978874,50,10726567619.502203,750,8976432753.321503,650,7626787404.488532,850,5830445427.988113,550,5622276869.256093,950,5001693651.644013,250,4001082785.12091,1050,3756601473.095626,150,3545736581.423187,450,1
2568.372967818437,2845.0,492,4446.185649506535,860.0,0.33484545129701215,0.001946282600233554,1576.4672166040505,0.42602426556178624,0.5739757344382137,2568.396875218157,2852.765669444576,0.006089002036659878,0.005466267713055236,-19.674006775133513,914.3291854355426,8685782458.155102,50,6559388624.5243,650,6424973715.706592,850,6393411717.930544,750,4275663355.5591207,550,4013408563.016927,250,2832459987.0878334,450,2224225788.5349097,150,2076611920.2501464,1050,1813332935.725236,950,1
2568.9536574095982,2832.0,496,4330.39588757594,795.0,0.30946703983672785,0.0023355391202802647,1637.5055108415079,0.41333771090725313,0.5866622890927469,2568.9746087072017,2840.8349044487654,0.006027676767676768,0.005031498928875816,-18.126480916463617,839.7781350364456,6739070246.91696,50,5914023081.191006,750,5039800866.869555,650,4657635969.710576,850,3748821093.5091877,550,3668429192.964451,250,2634878946.3991375,450,2452091190.323302,950,1871302693.2265515,1050,1831642662.3148017,150,1
2568.75921979959,2837.0,415,4385.467405084406,790.0,0.30754387921967324,0.0023355391202802647,1627.4933945595358,0.4100332699544314,0.5899667300455687,2568.7792983053223,2839.971826030253,0.007220772946859903,0.006576466121628699,-18.080190011903667,848.494622452498,6124725648.664898,50,5376276497.275358,650,5295762713.532627,850,5044751665.896102,750,3664191455.166133,250,3563914177.747083,550,2567204907.7941647,450,1804707026.816083,1050,1751761603.738394,150,1691126166.6256318,950,1
2568.5570574842845,2868.0,458,4398.746833755499,931.0,0.36246435950342176,0.0023355391202802647,1521.1059418187187,0.41329737367664626,0.5867026263233537,2568.585718310022,2880.194542563936,0.006479212253829322,0.005794876730008903,-20.070054721320993,883.10155621098,12668447527.506153,50,8588374174.695795,750,7603525872.965738,650,6072390943.545108,850,5271860541.201368,950,4320975663.712685,550,4021943926.2431955,250,2869352029.9384184,1050,2584563894.094207,450,2422096646.0164223,150,1
2566.6324777225727,2832.0,468,4461.0419854947095,774.0,0.30156482734772877,0.002337358784573432,1635.2043295816807,0.39445581279211545,0.6055441872078846,2566.652638782908,2838.589131551839,0.0063638115631691645,0.005827527971618383,-17.112467180150855,772.6208646981812,6857017800.65524,50,5884634209.453835,750,5447230001.294917,650,4510578508.099222,850,3333110660.4243956,550,3321901690.409003,250,3032447153.8078065,950,2136596653.526155,450,1664306754.3756618,150,1580883892.5972831,1050,1
2568.4122804894355,2837.0,446,4389.942979092333,752.0,0.29279017694246173,0.001946282600233554,1644.2234464116445,0.379729952917995,0.620270047082005,2568.4323836899052,2841.2834227736116,0.006705842696629214,0.0058285744800626585,-15.763472229896436,694.3261289828628,6265927028.763796,50,5855586378.647459,750,5504168009.004882,650,4273230529.7740293,850,3343638571.4083624,250,3278665098.590062,950,3193679061.904607,550,1875051686.409061,450,1663129494.0182889,1050,1652024355.9076836,150,1
2569.149204574062,2878.0,426,4441.444144414441,1003.0,0.39040657339657453,0.0019455252918287938,1469.408816169761,0.4406846228723083,0.5593153771276917,2569.181830409302,2895.96787275883,0.006999529411764705,0.006596401854466232,-21.83726091038077,968.139735244438,15832526359.237144,50,9562713551.458551,750,8138135151.042732,650,7487826222.016342,850,4940089853.378827,550,4641638989.526943,950,4546985101.259245,250,3632169773.8277335,1050,3127133595.4091454,150,2997716821.7630415,450,1
2569.284146069369,2837.0,437,4476.6065294961145,781.0,0.30397805518501947,0.0023346303501945525,1641.2509201498053,0.4101879852388172,0.5898120147611828,2569.303877407555,2841.2289333111994,0.006836238532110092,0.0059592976140812335,-18.049056906294,841.632020573853,6233601243.077086,50,5503800956.268909,650,5401775393.203699,750,4455986219.521533,850,3603065248.3562565,250,3372310857.4026437,550,2418910882.2388945,450,1757240736.9647634,150,1693638050.2325764,950,1635358118.118822,1050,1
2568.2763515019064,2896.0,419,4430.991928490427,1078.0,0.41974275049001664,0.001946282600233554,1416.4879172376577,0.4680661826109189,0.531933817389081,2568.312991931558,2910.8383448357367,0.007126076555023923,0.006343750601018233,-23.609800256207077,1072.3307902067727,19694784647.589706,50,9689913071.53804,750,9679648448.610346,650,9020537280.478662,850,5579250062.054477,550,5099163002.623675,250,4253959256.8365064,1050,3814677118.857827,950,3624510487.0579243,150,3571910288.248178,450,1
2567.8156263901296,2845.0,442,4335.333333333333,834.0,0.3247925442794012,0.002336448598130841,1589.1385108020502,0.4142299494318304,0.5857700505681696,2567.8383191492576,2847.86693955196,0.006730612244897959,0.006350820243539063,-18.492252646590842,848.4767019642657,8365033120.614554,50,6678263755.86432,650,6104508275.0390625,750,5449211163.6935625,850,4025258062.2238355,250,3540510152.927315,550,2545676267.5306306,950,2404296974.3703365,450,2005315120.9583924,150,1798739070.2002919,1050,1
2568.0936836354886,2865.0,475,4507.887803088417,896.0,0.3489004585992946,0.0019470404984423676,1564.0839293733948,0.4084644405532271,0.5915355594467728,2568.119661975332,2869.438321877499,0.0062818565400843875,0.005780044231767726,-19.050492409483287,844.2156232427953,10547235019.121962,50,8227401799.225517,750,6555739065.874847,650,5353093550.396566,850,4436512466.539114,950,3950637456.1794324,550,3929620041.8655825,250,2414647236.3386,450,2304575738.9076796,1050,2238430166.39178,150,1
2566.669810567314,2859.0,444,4362.908605737158,909.0,0.3541593175393765,0.002337358784573432,1520.8746843869615,0.4105060436747123,0.5894939563252878,2566.698126316349,2869.7745378549125,0.006711738148984199,0.005713182048850495,-19.461776868648986,829.0935199738626,12106400700.780605,50,9426269062.289738,750,6866007566.879448,650,6808649381.672667,950,4862912892.468364,850,4650788672.369179,550,3984335043.2096434,250,2368307541.671763,150,2233728840.605579,1050,2066937637.1780882,450,1
2567.0760519983814,2865.0,462,4452.708110992529,917.0,0.3572195257670173,0.002337358784573432,1537.5662455479387,0.41317509619837123,0.5868249038016288,2567.103177601456,2871.7277447243046,0.006480260303687636,0.005943302318451505,-19.76435818044582,887.8951495890445,11361152451.694979,50,7653294821.595646,750,7224750448.559206,650,7168823097.40091,850,4137610421.969713,550,3900004961.8152437,250,3616028734.5716496,950,2741093180.9248757,1050,2683930787.159265,450,2381008437.8619833,150,1
2567.5050789582197,2899.0,442,4381.336712913554,1070.0,0.416752632583475,0.002336448598130841,1442.5271086269995,0.4640345140238079,0.5359654859761921,2567.5398725006703,2911.536411166862,0.006730612244897958,0.006083663998970279,-23.549722378769328,1077.6827584998316,18744006549.69541,50,9258469207.625471,750,8743458125.744854,650,8666793378.730999,850,5323290984.891024,550,4563986948.059652,250,4161969042.2414227,1050,3826765741.8351884,950,3449808763.032698,450,3417014913.4605274,150,1
2567.747304902292,2884.0,448,4318.219731091315,989.0,0.38516700011393906,0.002336448598130841,1483.3582370643733,0.446645121797071,0.553354878202929,2567.777230481404,2890.146879184947,0.006655257270693512,0.006132264243722779,-21.848405233909684,995.7977140696721,13448370263.66256,50,8407507237.804096,750,7966664020.443415,650,6963397960.265741,850,4939558228.075008,550,4478437668.858785,250,3497239910.4185586,950,3395253255.9827456,450,3005030531.914906,1050,2750374689.871896,150,1
2568.16273467788,2856.0,421,4490.428866804508,905.0,0.3523955672846463,0.0019470404984423676,1521.2743819515813,0.4293633520095221,0.570636647990478,2568.1887385284326,2870.453509438629,0.0071333333333333335,0.006411398579563717,-20.67237129962567,945.3408308850705,10627135756.030306,50,7770721694.885575,750,6290908120.5354595,650,5674829410.488896,850,4676323264.367632,550,4100691076.4642363,950,3898829464.8036075,250,2891755661.6795344,450,2492683823.2844853,1050,2233807379.411253,150,1
2567.1303569658135,2874.0,420,4496.147303112179,964.0,0.3755209129751913,0.0019477989871445266,1473.925024420883,0.444222277790996,0.555777722209004,2567.160009763094,2890.3671431191265,0.007116706443914081,0.006098605626245165,-21.77338826671818,988.7758936839862,13722116600.145374,50,8521471167.932995,750,7840434988.161896,650,7109197358.018538,850,4874722883.476868,550,4338681541.573927,250,3618213434.626568,950,3121646177.724972,1050,3091115113.265411,450,2823765901.6865635,150,1
2566.7446639300156,2860.0,476,4422.948632421614,909.0,0.35414876412609947,0.002337358784573432,1531.3312491143174,0.42013119414589345,0.5798688058541066,2566.7713489227476,2866.2236682145026,0.006271578947368421,0.006025672500714965,-19.884883912298857,884.5272786327766,11004707340.818443,50,7644959265.523762,750,6613960183.542716,650,6426066072.223989,850,4399638013.972156,950,4254505654.795216,250,4052278590.6485596,550,2670213728.5545855,450,2517032440.8831143,1050,2317901046.169297,150,1
2567.944343625844,2880.0,455,4282.235195996664,976.0,0.3800749702152963,0.002336448598130841,1493.629045732553,0.4324929983229863,0.5675070016770137,2567.9742582126264,2887.307369207865,0.0065398678414096915,0.006098289713310446,-21.447950365707147,954.8664604003212,13100193946.996185,50,9779814655.277763,750,6126204591.564158,650,5988710433.829688,950,5282089475.4292145,850,5072983081.773008,550,3913845698.5327554,250,3252001142.8432574,1050,3225115378.7822704,450,2617577794.695541,150,1
2567.339174907165,2870.0,482,4458.152717572524,931.0,0.3626362976143849,0.0019470404984423676,1527.4217165602745,0.40669996026846766,0.5933000397315323,2567.3677788811547,2879.1659081963744,0.00621933471933472,0.005826891239045356,-19.251694961471234,831.0947707105295,12685053332.389513,50,8177087999.2459345,750,7481299180.666575,650,6669382480.1569,850,5320265691.159304,950,3999727521.2234073,550,3877200084.61478,250,2963693325.2756147,1050,2533837562.55564,450,2432566258.6412945,150,1
2567.8662599989575,2869.0,446,4405.671392827356,918.0,0.357498886366424,0.002336448598130841,1519.607065673944,0.4446550457644667,0.5553449542355332,2567.8923529271024,2880.7387211128075,0.006678876404494383,0.006225789321051385,-21.581595205386215,1003.392606129199,10949608540.88036,50,7228049791.285577,750,6507936934.490009,650,5998761695.105054,850,4549654246.527127,550,4010537688.875138,250,3320078986.0786595,450,2882956607.269686,1050,2813229085.9783545,950,2313840914.957243,150,1
2567.4809268336985,2876.0,458,4369.184592296148,998.0,0.38871261278483527,0.002336448598130841,1471.7253734946673,0.4454809638566599,0.55451903614334,2567.512361870144,2894.43354128866,0.006552078774617068,0.006095232653918303,-22.175222301682485,996.940214614979,14914823496.432678,50,9413979029.948229,750,7415315526.368381,650,6289206870.533971,850,5351842471.907879,550,5082357029.481931,950,4225227041.9310627,250,3467988541.7511406,1050,3248392460.60922,450,2746161365.7227693,150,1
2566.8993963872776,2867.0,505,4291.241411513574,953.0,0.3712692810481636,0.002337358784573432,1496.4663735143672,0.44400164972648976,0.5559983502735103,2566.9287364210945,2879.6533660587793,0.005929761904761905,0.005380865860029225,-21.67337652485309,986.4793104998761,12971954151.797426,50,8831086508.43206,750,7415112797.61894,650,6594306163.923565,850,4756405205.896197,550,4498123129.794439,250,3463784946.514681,950,3257862915.8280435,450,2862680150.500403,1050,2815559878.2692256,150,1
2563.513623849071,2850.0,473,3989.727169635114,828.0,0.32299705131179623,0.00234009360374415,1581.64676615617,0.40885363954684245,0.5911463604531576,2563.536352093729,2854.5208243185994,0.006306144067796609,0.005594415379364647,-16.86364786005087,750.09138896154,9009747757.755348,50,6368783672.349187,750,6232887480.73219,650,4945627716.14098,850,4113242928.0866284,950,3615409361.860273,250,3608137214.4977136,550,1943828069.9542794,450,1871779221.1035833,150,1720035242.7088423,1050,1
2556.93140768407,2823.0,416,4172.755479931939,770.0,0.3011446917203618,0.0023464998044583495,1613.3477749703052,0.37872062687582747,0.6212793731241726,2556.952395818422,2829.705191667765,0.007209397590361445,0.006750042097039206,-16.176448516419597,707.3804019359488,6636549713.453753,50,6477986976.54195,750,5634631275.498166,650,4157751625.836345,850,4083440601.2988358,950,3670089606.556479,550,2986329241.82708,250,1976864025.1940804,450,1643678652.3842492,150,1607493937.8158808,1050,1
2556.00736525201,2874.0,465,4077.1873644884754,1055.0,0.41275921622450784,0.0027386541471048514,1444.0745272129805,0.4334584792097455,0.5665415207902544,2556.0451512403206,2886.225305006467,0.006374784482758622,0.005936828905531332,-21.720401652817728,928.0062290172834,19382135376.8745,50,12106801828.432634,750,8707861989.51464,950,8697421360.212387,650,6691635984.222737,850,5810768662.550465,550,4460638222.086569,250,3790279088.882452,1050,3145166662.6125383,150,2854397733.025114,450,1
2568.5694202458662,2845.0,452,4446.03836530442,817.0,0.31807852971759004,0.0023355391202802647,1607.0318473235693,0.38812946664715314,0.6118705333528469,2568.590750239539,2850.8673704949633,0.006623503325942351,0.00606290214379216,-17.806860744123014,809.6877534924641,7184746590.440056,50,6192777983.158592,750,5653028960.850549,650,4672030020.296558,850,3588031799.05112,950,3497569557.869777,550,3408063750.7733393,250,2068938841.9731417,450,2040536876.3506095,1050,1697482725.9080374,150,1
2563.341900551564,2852.0,442,4351.8117270575685,908.0,0.35422853735253773,0.0019500780031201249,1541.9496503357009,0.4514134160056948,0.5485865839943052,2563.366890295818,2856.492878735162,0.006788662131519274,0.006277191789236716,-21.89743122240473,1045.8969951089666,10047973151.068216,50,6635461692.546087,650,6632890128.472062,750,6035626757.675585,850,4544837432.539446,550,4091523987.540167,250,3258731260.5452642,450,2402016320.629896,150,2349391147.602326,1050,1850373934.2375011,950,1
2565.8738671164206,2882.0,464,4294.147073536768,1031.0,0.4018178557413337,0.002338269680436477,1420.9385265793837,0.464230456537506,0.535769543462494,2565.9085475042984,2901.062653563827,0.006470626349892008,0.0054034986902752775,-22.910939204584526,1002.7143681321643,17497286946.52754,50,10714881345.407827,750,8105289142.90734,650,6502853017.226021,850,6157323157.597531,550,5847167759.840971,950,4774728935.048256,250,3429826928.9855533,450,3298672399.2369866,1050,3196808451.4836793,150,1
2567.74977098937,2818.0,445,4326.804364509993,703.0,0.27378239277612476,0.002336448598130841,1706.439663481702,0.3786184196025126,0.6213815803974874,2567.7668514183274,2820.5320401715658,0.0067018018018018015,0.0056300389959442225,-14.596157557607519,651.1881689525102,5500569815.427479,750,4290353655.488769,650,4154910190.3744855,50,3257590288.434162,550,3025643295.646804,250,2939052106.7844753,850,2369405665.475935,950,1917959768.7153308,450,1233159447.891963,150,1113441785.2187035,1050,1
2569.2632204127744,2819.0,418,4338.534373541374,716.0,0.27868099902987153,0.0023346303501945525,1671.3102694559052,0.39756110019518204,0.602438899804818,2569.2805906415697,2823.569772324542,0.007168824940047961,0.006675632111407871,-15.899265740024482,734.5737060731451,4821416868.928231,650,4799042736.280967,50,4652741507.044558,750,3546421809.4603415,850,3401004654.627574,250,3068907612.9559736,550,2034400508.0295014,450,1903271534.148391,950,1439474007.5210652,150,1389801852.0359502,1050,1
2569.7979533903617,2840.0,425,4336.855438152062,806.0,0.31364591980169937,0.0023346303501945525,1612.5845219443718,0.3790568555131973,0.6209431444868027,2569.8191324986437,2847.988633269484,0.007054716981132076,0.005973591759135038,-17.929500846241332,823.7788943008566,7232964932.54336,50,6096651790.748284,750,5977346330.601519,650,4969373293.923539,850,3405500287.6959534,550,3234740102.80304,950,3112232037.839066,250,2184242129.877906,1050,1960615839.0878417,450,1644837937.3224058,150,1
2570.610925902312,2830.0,464,4367.1413801153985,770.0,0.2995421050256555,0.002333722287047841,1653.5744101369921,0.3693620858678505,0.6306379141321494,2570.6316505235745,2838.4382567456137,0.006433261339092873,0.005605417730926154,-16.035078756849423,701.1534087088112,7020652709.601021,750,6435645747.881592,50,5185053566.57727,650,3983045035.3505516,950,3842126568.3910456,850,3496598232.6391187,550,3169249196.189324,250,1830925287.4865508,450,1712843382.6641681,1050,1516875694.7770975,150,1
2570.2644855607136,2860.0,416,4351.379298842523,878.0,0.3416023094268129,0.0019455252918287938,1571.105647009989,0.4210754897078195,0.5789245102921805,2570.2887360615737,2868.2619476314344,0.007180240963855422,0.006634298970765698,-20.08821045170039,926.2976886581062,9226913058.405968,50,7022437430.376218,750,6183076667.163531,650,5503317605.082423,850,4289025667.107214,550,3835933876.928339,250,2842799794.136079,950,2792742849.0463934,450,2502672936.0064583,1050,2051005026.5710645,150,1
2570.030451965557,2886.0,396,4170.696728145949,992.0,0.38599234813866706,0.0019455252918287938,1467.394635518867,0.4241951301273227,0.5758048698726774,2570.061770707511,2902.3481335969577,0.007567848101265823,0.006924881147979043,-21.487653805700983,942.9948200679274,15262617003.991814,50,8622812392.326954,750,7636860891.738208,650,6852019588.133727,850,6237727735.253691,950,4407877249.491719,550,3929764660.4268274,250,3731497288.6234484,1050,2716795340.6748524,150,2551390233.417422,450,1
2569.411754183979,2893.0,452,4331.097540628024,1013.0,0.3942585650367312,0.0023346303501945525,1482.3916809548634,0.4180303158116787,0.5819696841883213,2569.443690171432,2899.450699225557,0.006631042128603103,0.005688344447229942,-21.365684418879948,947.4814096216718,15030580343.50123,50,9457562497.29375,750,7604753982.2271185,850,7555965874.6139145,650,5526349225.927156,950,4907814437.555443,550,3782551494.9506245,1050,3737649110.4753184,250,2784464782.3145127,450,2672829403.6794033,150,1
2569.152056611284,2867.0,451,4373.707040373706,892.0,0.34719955802813873,0.0023355391202802647,1573.240155386887,0.4202342373177919,0.579765762682208,2569.176418144961,2872.8146244514282,0.006638666666666667,0.0056755630557681225,-19.788534886913457,914.5186536733285,9324221235.725002,50,6551008342.624092,650,6370031662.689896,850,6347223534.983128,750,4045062107.9110494,550,3752153332.098079,250,2866814253.2504635,450,2511279883.6500373,1050,2174901620.74741,150,2114272808.5600514,950,1
2568.727404510441,2851.0,427,4418.868428075793,822.0,0.32000567276521397,0.0023355391202802647,1586.7509405574751,0.3859056272166408,0.6140943727833593,2568.750344827214,2858.781070416086,0.0070091549295774646,0.006476301017765509,-17.844320298270514,784.8699632396078,8427236616.753476,50,6306771302.946506,750,6162139695.545399,650,4851896712.164476,950,4708572852.181503,850,3604411670.866703,250,3283374594.657372,550,2186714691.1954174,1050,1885956143.9823036,450,1849369886.1721582,150,1
2563.2296596698775,2845.0,399,4311.161518446861,867.0,0.33824829596085276,0.0019508388607101053,1547.2639881580144,0.4283558839376789,0.5716441160623211,2563.2535013322945,2848.0665836188086,0.0074942211055276375,0.006152099921047249,-20.30424726874259,931.2826295244108,8497431078.366449,50,8001863666.203364,750,5687451103.872555,650,5582618765.888184,850,4376073314.26844,550,3804411173.920735,250,3218423829.098612,450,2864894700.066615,950,2165982985.010438,150,1460826796.4721117,1050,1
2568.7133561563255,2874.0,463,4441.960561876481,955.0,0.3717856413504152,0.0023355391202802647,1506.1144368316868,0.4106768783664133,0.5893231216335868,2568.7422503413727,2879.597946064926,0.006450649350649351,0.006201953819569709,-20.107478621807882,888.7340536758555,12761603907.546162,50,8523676279.5047655,750,7491989802.392405,650,6989700677.924494,850,5175665673.985061,950,4275622764.469412,550,3919918642.596219,250,2912412245.7401457,1050,2524270331.942444,450,2491027376.7313805,150,1
2568.2273617930205,2853.0,460,4488.838617385808,849.0,0.33058120281826725,0.0019470404984423676,1596.3892832745364,0.40295962140904706,0.5970403785909528,2568.2506247692477,2866.422546206545,0.006503485838779957,0.005783767839370295,-18.240383331200615,830.3782030621433,8986120698.614183,50,6367807712.346474,750,6126533729.212522,650,5074517031.299199,850,3900589833.5309052,950,3671974342.0877805,250,3525408489.7368784,550,2297567755.310912,450,2252233974.5597715,1050,1987738476.5256543,150,1
2568.7966220831277,2844.0,455,4406.655329932312,851.0,0.33128646412901663,0.0023355391202802647,1586.493762668809,0.42532025206599994,0.574679747934,2568.8194118144247,2848.8166588821596,0.006515198237885463,0.005932774111757691,-19.94929378024309,948.0924858907765,8122481158.598078,50,6402384184.635727,650,6045493578.361296,850,5828507256.730387,750,3989143958.152194,250,3896249224.3688655,550,2876350922.770075,450,2135055939.0793123,150,1983109224.204566,1050,1680287010.9280121,950,1
2568.960169738964,2890.0,431,4421.648626144879,1012.0,0.3939385736227299,0.0023355391202802647,1470.499472033446,0.4329659946235544,0.5670340053764457,2568.9919127742864,2897.3676970006636,0.006938372093023257,0.006242956377123191,-21.68017802464718,964.7770877901698,15333506474.385242,50,9128056079.733892,750,7969991167.409316,650,7035234981.799645,850,5657814746.745956,950,4773421809.823956,550,4260925225.461439,250,3497012244.4178247,1050,2961213165.605448,450,2902921122.994641,150,1
2567.3466884340005,3080.0,427,4194.602888688749,2078.0,0.8094540765792693,0.0019470404984423676,1142.4316954144986,0.4286312054626521,0.571368794537348,2567.5310500084825,3145.8289264010536,0.007002112676056338,0.006541931937193496,-28.735385816264394,1199.3083358531755,137548910067.89755,50,72644704746.44426,850,71728787311.8783,750,47306443036.18927,950,24372445006.492844,650,13849225944.44181,550,13118583617.808693,150,10294216421.815321,250,5646245621.29139,1050,4994949595.727375,1150,2
2568.0078957815685,3092.0,423,3954.0697286847544,2080.0,0.8100270405086859,0.0023355391202802647,1119.7213826125635,0.4630666077666325,0.5369333922333676,2568.2002643665314,3119.5631890985896,0.007051658767772512,0.006412142997252153,-27.845739857014685,1120.2196682539923,155555967917.31903,50,74813587716.9238,750,69043286611.2607,850,48261350873.52455,950,20628045450.53163,650,17681610904.01544,550,13566030306.09894,150,9954594592.025574,250,6180978457.360432,450,5315081421.629726,1150,2
2569.416503897782,3069.0,439,4125.141751717697,2026.0,0.7885701520366762,0.0019447685725398677,1057.6282263750038,0.5935055806887014,0.40649441931129865,2569.6259328566766,3109.362998888221,0.006820091324200912,0.005943332705193928,-24.904998581395297,876.4738139531945,225218689888.38504,50,63458305235.26277,750,54215045016.43611,850,40244617710.626434,950,25377336168.647453,550,18678369642.533394,650,14948626737.700623,150,10908031110.285725,450,8052510962.228284,250,4065163365.0710793,1150,2
2569.6738109856747,3066.0,396,4036.1405614456226,2020.0,0.7861498566682794,0.002333722287047841,1070.5990258684392,0.5517158434011575,0.44828415659884246,2569.8629435316684,3085.770993781998,0.007562784810126582,0.006669830608501118,-26.46182894771251,995.3802974545229,189759353626.4746,50,59711675386.1927,850,58168939019.29115,750,40122093974.23622,950,19640311788.836052,550,19144390083.575195,650,13281932647.44759,150,8493655194.08826,250,7349928213.506369,450,3520343846.2630568,1050,2
2568.3262677570365,3079.0,419,4225.441436630061,2055.0,0.8002006631765524,0.0019455252918287938,1057.078401733657,0.5944318955121157,0.4055681044878842,2568.5466719438245,3130.822132086402,0.007059808612440191,0.006397163094462319,-25.023266747093015,878.7031367673567,229952114260.62756,50,75338453397.20868,750,49319138025.61712,850,38278507195.771194,950,32485693769.512386,550,20417166136.86266,650,15981306458.70245,150,12081187881.940903,450,8496385577.7760935,250,4691072833.94698,1150,2
2567.2631117143546,3088.0,411,4230.128034142438,2081.0,0.8106600184598713,0.001946282600233554,1078.1475136046104,0.5648341753036022,0.43516582469639764,2567.482126262956,3129.2266354228586,0.007269024390243902,0.006884832500531942,-25.540339263566022,920.6239481665802,211532110307.048,50,72625910750.0303,750,52921707668.591125,950,49510306010.766396,850,33755189043.42006,550,19359532878.811108,650,16100152469.45347,150,12117129198.667908,450,8994881290.472265,250,5718850296.305928,1150,2
2565.6004270322246,3064.0,461,4033.6358782701545,2020.0,0.7874081624922944,0.002337358784573432,1042.7062486032721,0.6278447065032112,0.3721552934967888,2565.8222972574395,3109.6718313212996,0.00650195652173913,0.006372435245228575,-24.505973511176563,835.844595942068,238812485843.69574,50,67175149764.8578,750,42667394646.81257,950,41435620949.158615,550,37071503904.10216,850,22547104251.888233,650,16028062042.669907,150,13622985230.99494,450,7928230744.063425,250,4089656518.394706,1150,2
2568.0438592516853,3084.0,432,3919.4236926360722,2080.0,0.8100203001477219,0.0023355391202802647,1097.1873999743066,0.534038474744377,0.4659615252556229,2568.250822152295,3124.9743492286966,0.006934106728538283,0.006468432829827621,-26.731596754932774,1014.9778755863074,190204174354.63907,50,63397394354.81373,750,58417148816.17026,850,54787392497.82945,950,28751316262.000984,550,19429372169.662918,650,14075772806.897501,150,9767966314.170237,450,9549267327.400772,250,6131941257.252871,1150,2
2568.583729786085,3082.0,416,4159.079539769885,2076.0,0.808295095622217,0.0023346303501945525,1068.4513635863896,0.5592907294559394,0.44070927054406056,2568.7985238166043,3107.7980962124657,0.007170602409638556,0.0066360754386507815,-25.350164606590827,917.5958438203486,206299480786.66794,50,76341288379.72418,750,54574986118.932686,850,44565228877.21695,950,31976311494.146084,550,19405060525.07697,650,15417557047.819233,150,11422841124.327112,450,9238529895.477993,250,5071656438.296129,1150,2
2569.8824459922903,3078.0,419,3945.437566702241,2044.0,0.795433034341666,0.002333722287047841,1059.2841377854832,0.5846284191342423,0.4153715808657577,2570.0953835323135,3121.9746425208236,0.007113397129186603,0.006361807576196153,-25.500943857074656,916.9138168259867,214033544802.82504,50,66681807728.24707,750,47748199226.13017,950,46803142422.56081,850,34270399381.10061,550,20682824368.785553,650,16088978925.610584,150,11480826712.811707,450,8935545749.42318,250,4528132408.568151,1150,2
